-1.674130299999999988e+04
-1.665810499999999956e+04
-1.663857200000000012e+04
-1.660821299999999974e+04
-1.661420300000000134e+04
-1.662747899999999936e+04
-1.661982600000000093e+04
-1.664747300000000178e+04
-1.668713499999999840e+04
-1.672678499999999985e+04
-1.675953700000000026e+04
-1.675803499999999985e+04
