SampleData
0.0,-8738.755,-24267.139,-12993.869,3952.0447,-11378.859,-9680.94,-1649.5309,-12730.886,-5438.8887,-7650.7676,-11152.071,-5256.9155,-11685.899,-7372.8276,-8757.314,-10063.631,-6498.667,-10272.544,-6565.759,-8286.564,-7770.4316,-6334.056,-8401.362,-5941.1064,-7954.008,-6958.2295,-7247.024,-8218.714,-7207.842,-8848.756,-7918.9277,-8765.808,-8770.213,-8430.478,-9098.772,-8208.801,-8711.892,-8095.249,-7955.2437,-7912.881,-7338.8,-7627.187,-7136.3325,-7336.91,-7302.693,-7309.8203,-7657.4126,-7604.8335,-8043.4175,-8104.95,-8338.192,-8530.122,-8508.293,-8688.112,-8539.478,-8529.918,-8368.191,-8169.7964,-8039.259,-7781.9595,-7680.6406,-7507.5996,-7443.652,-7420.311,-7422.382,-7546.501,-7618.8184,-7791.526,-7965.728,-8131.972,-8291.406,-8396.269,-8488.632,-8500.779,-8484.597,-8402.392,-8292.685,-8173.2476,-8004.2866,-7855.7495,-7714.634,-7619.54,-7551.881,-7514.8174,-7554.691,-7620.3994,-7710.5005,-7826.6484,-7972.4443,-8113.2373,-8225.127,-8313.79,-8360.956,-8390.223,-8366.684,-8293.735,-8212.387,-8106.986,-7993.279,-7872.24,-7765.7334,-7692.0933,-7641.24,-7624.159,-7643.177,-7701.341,-7770.0776,-7862.0684,-7985.1543,-8076.6597,-8157.2515,-8227.266,-8261.971,-8287.34,-8270.819,-8216.811,-8151.8027,-8069.2725,-7982.0806,-7887.275,-7806.8027,-7754.695,-7718.169,-7703.553,-7718.551,-7762.5537,-7808.026,-7866.161,-7950.86,-8021.208,-8085.458,-8140.8184,-8162.761,-8173.32,-8160.13,-8119.917,-8069.239,-8006.858,-7946.6562,-7881.296,-7824.9565,-7794.4995,-7771.508,-7761.2163,-7773.5117,-7808.4688,-7842.419,-7880.2974,-7945.1064,-7999.059,-8037.6416,-8065.88,-8075.9116,-8088.4453,-8076.437,-8041.034,-8010.605,-7977.1826,-7942.3027,-7890.0254,-7843.163,-7829.2046,-7816.3003,-7808.346,-7826.1924,-7856.169,-7878.1797,-7913.899,-7966.4546,-7990.5103,-8009.563,-8040.137,-8049.291,-8052.2554,-8043.744,-8017.4326,-7995.5415,-7968.0327,-7942.451,-7918.748,-7897.0522,-7893.555,-7884.02,-7879.154,-7895.2046,-7906.9316,-7910.6,-7919.1714,-7944.4424,-7966.148,-7977.597,-7987.7646,-7985.903,-7992.059,-7991.592,-7973.054,-7963.437,-7948.263,-7936.476,-7930.0938,-7918.444,-7920.6436,-7924.021,-7922.802,-7932.439,-7948.809,-7945.2236,-7938.936,-7959.958,-7965.1226,-7961.8223,-7963.434,-7952.248,-7957.6367,-7956.361,-7946.1455,-7950.261,-7946.602,-7941.761,-7937.0225,-7933.5977,-7938.6177,-7943.5005,-7944.389,-7954.1665,-7968.0786,-7958.68,-7959.185,-7973.7554,-7961.822,-7946.809,-7938.0347,-7931.0195,-7935.066,-7931.1616,-7926.332,-7937.4805,-7946.285,-7947.8086,-7951.8403,-7962.686,-7979.9277,-7993.0015,-7992.1733,-7992.378,-7999.592,-7983.038,-7963.206,-7966.9893,-7958.186,-7938.814,-7923.4897,-7916.013,-7923.8174,-7920.7705,-7915.742,-7923.6357,-7933.66,-7944.988,-7952.4443,-7974.51,-7996.397,-8000.691,-8010.935,-8015.5054,-8012.2383,-7994.9385,-7972.5063,-7964.9,-7943.1074,-7926.126,-7915.6143,-7899.6797,-7906.3286,-7902.4204,-7896.6562,-7912.1436,-7925.146,-7948.7383,-7964.6875,-7973.7607,-8000.7686,-8014.939,-8016.8057,-8026.2627,-8023.914,-7997.903,-7981.2246,-7976.7686,-7947.093,-7920.4233,-7910.906,-7896.181,-7895.301,-7899.0767,-7902.96,-7917.795,-7929.8804,-7949.1875,-7969.795,-7983.327,-8006.1836,-8021.197,-8019.1753,-8025.073,-8023.6924,-7993.203,-7967.4316,-7956.3496,-7940.2476,-7927.7314,-7914.713,-7896.453,-7890.271,-7888.956,-7887.307,-7897.863,-7918.0796,-7941.306,-7958.6157,-7974.7036,-7999.6743,-8017.154,-8016.3936,-8017.6885,-8022.5986,-7997.524,-7970.185,-7964.3726,-7938.8345,-7914.6895,-7901.0435,-7884.7217,-7889.255,-7892.61,-7894.967,-7907.2603,-7920.756,-7942.8364,-7959.8364,-7977.991,-7998.551,-8008.1855,-8012.2417,-8012.3564,-8009.7,-7996.9106,-7982.7876,-7971.2134,-7947.6953,-7924.273,-7904.394,-7885.679,-7889.414,-7901.351,-7905.2563,-7918.7026,-7927.715,-7940.9966,-7961.25,-7973.1914,-8000.468,-8013.063,-8006.0635,-8013.528,-8014.034,-7985.5903,-7953.3984,-7952.571,-7936.564,-7917.5356,-7921.2886,-7897.767,-7893.286,-7898.9023,-7895.8354,-7916.597,-7926.984,-7944.9062,-7962.549,-7972.036,-7992.609,-8003.7383,-8014.3877,-8017.9463,-8017.6357,-7999.4634,-7970.534,-7969.1855,-7953.7456,-7935.726,-7922.01,-7899.169,-7903.9546,-7904.352,-7907.0444,-7929.1367,-7939.9175,-7952.575,-7968.8853,-7992.0435,-8009.7427,-8010.544,-8013.834,-8016.9077,-8016.9775,-7999.3994,-7983.154,-7982.5713,-7957.6724,-7936.648,-7931.347,-7916.5195,-7921.2837,-7925.295,-7917.981,-7929.193,-7941.0894,-7953.844,-7966.3525,-7975.061,-7991.303,-7996.7695,-7993.637,-7996.984,-7995.2573,-7973.376,-7953.6987,-7956.1743,-7949.6567,-7932.241,-7918.06,-7905.8413,-7910.381,-7915.3047,-7910.4683,-7916.1963,-7927.0557,-7938.5474,-7947.9087,-7953.579,-7968.642,-7977.243,-7970.2715,-7976.168,-7979.787,-7954.8936,-7942.6206,-7944.753,-7927.6733,-7924.8345,-7926.0884,-7910.7373,-7917.847,-7924.368,-7927.0884,-7946.95,-7953.9062,-7956.686,-7964.6836,-7975.8696,-7991.319,-7996.273,-7992.787,-7990.974,-7991.055,-7974.6475,-7966.3975,-7977.52,-7956.094,-7932.9595,-7927.8228,-7909.927,-7910.462,-7916.247,-7914.461,-7924.206,-7927.201,-7935.0845,-7945.758,-7953.267,-7968.3306,-7974.994,-7976.28,-7978.045,-7976.596,-7958.437,-7940.696,-7948.0996,-7945.4805,-7939.705,-7936.5283,-7925.302,-7934.025,-7938.8633,-7934.3657,-7937.2573,-7937.4077,-7944.053,-7947.507,-7949.664,-7959.099,-7964.1426,-7970.7583,-7979.9155,-7981.6587,-7968.5273,-7955.506,-7954.39,-7946.3916,-7938.957,-7936.2456,-7932.7393,-7940.4688,-7939.1313,-7934.111,-7938.212,-7939.0635,-7947.8145,-7948.9404,-7951.5356,-7965.7627,-7964.4756,-7963.132,-7969.1167,-7970.824,-7957.58,-7951.3394,-7965.69,-7957.314,-7947.124,-7944.183,-7931.6577,-7937.6636,-7936.333,-7934.5186,-7948.035,-7945.6357,-7948.2173,-7951.044,-7947.1655,-7951.032,-7951.67,-7957.1416,-7961.207,-7959.8164,-7949.3945,-7939.475,-7955.698,-7959.086,-7949.0874,-7943.5186,-7931.3896,-7940.8906,-7947.897,-7942.28,-7947.9224,-7949.713,-7954.3613,-7951.123,-7944.084,-7954.468,-7957.7275,-7953.0015,-7959.2607,-7961.0415,-7946.6406,-7947.053,-7954.892,-7942.7173,-7940.38,-7938.714,-7929.429,-7938.4814,-7940.453,-7935.675,-7939.0234,-7942.032,-7946.156,-7942.194,-7941.416,-7948.318,-7946.7163,-7941.8643,-7946.165,-7951.275,-7941.308,-7943.2637,-7955.3687,-7946.213,-7941.8154,-7943.5054,-7941.3784,-7954.0527,-7959.1533,-7951.201,-7950.243,-7951.588,-7951.54,-7944.7627,-7942.9062,-7952.1753,-7952.9087,-7949.8223,-7954.698,-7959.7593,-7946.358,-7933.0645,-7945.7207,-7950.6294,-7948.7295,-7951.548,-7945.4023,-7949.8286,-7949.6553,-7943.473,-7946.8555,-7945.877,-7952.2993,-7950.99,-7942.957,-7950.5444,-7950.5356,-7946.578,-7953.7773,-7953.875,-7939.042,-7934.384,-7941.152,-7937.0337,-7934.2783,-7933.6226,-7933.173,-7943.0127,-7941.665,-7932.251,-7934.666,-7942.9644,-7948.64,-7941.898,-7935.6426,-7943.776,-7948.9478,-7947.7144,-7954.7065,-7956.7017,-7939.8623,-7939.2437,-7954.4043,-7949.3833,-7947.577,-7945.5327,-7933.183,-7943.5693,-7948.1367,-7940.0073,-7940.1113,-7934.4272,-7938.3774,-7938.3364,-7927.7188,-7932.459,-7935.3726,-7933.346,-7942.1523,-7948.877,-7936.3306,-7932.274,-7948.6997,-7949.77,-7948.1274,-7948.938,-7939.97,-7945.053,-7950.008,-7945.8345,-7945.5283,-7945.5415,-7946.1733,-7940.3574,-7941.6343,-7952.15,-7952.481,-7949.029,-7948.873,-7953.598,-7949.4814,-7945.713,-7959.213,-7961.1777,-7957.778,-7954.635,-7944.599,-7946.4766,-7945.77,-7949.785,-7957.5537,-7954.0386,-7955.9575,-7949.6074,-7947.4116,-7953.7427,-7952.854,-7953.685,-7954.1978,-7959.884,-7948.605,-7945.3467,-7967.21,-7958.6094,-7960.2656,-7976.1567,-7969.1924,-7969.6743,-7961.329,-7955.868,-7960.7734,-7953.175,-7952.9595,-7946.1655,-7942.664,-7956.2754,-7956.346,-7952.159,-7958.9043,-7964.889,-7949.4985,-7937.5234,-7956.603,-7961.4106,-7949.7764,-7946.886,-7946.287,-7955.3975,-7958.756,-7951.807,-7950.203,-7954.153,-7956.681,-7950.829,-7951.1465,-7954.6367,-7957.352,-7956.8926,-7950.4116,-7954.7715,-7948.4165,-7942.828,-7953.561,-7950.8164,-7955.628,-7959.4824,-7951.551,-7959.834,-7957.8003,-7949.804,-7951.8726,-7949.292,-7954.35,-7953.48,-7947.4917,-7953.951,-7954.489,-7952.1147,-7958.9087,-7961.1206,-7945.3125,-7940.616,-7959.5503,-7964.183,-7965.2593,-7966.934,-7954.9644,-7963.7563,-7974.002,-7964.6323,-7966.4,-7969.35,-7967.71,-7963.206,-7953.7744,-7953.7676,-7954.417,-7954.266,-7961.8325,-7964.698,-7948.546,-7936.6084,-7951.0396,-7956.025,-7953.0156,-7954.4517,-7948.099,-7957.3184,-7962.03,-7955.9736,-7957.486,-7946.5864,-7942.787,-7945.2593,-7944.002,-7953.527,-7951.4517,-7942.617,-7947.5376,-7952.4326,-7942.876,-7937.2393,-7946.765,-7941.0884,-7938.1016,-7946.565,-7943.7744,-7951.5986,-7954.3438,-7953.5464,-7954.9688,-7939.3013,-7941.5557,-7948.1865,-7942.1167,-7941.9106,-7943.1675,-7948.6465,-7953.1514,-7959.987,-7956.64,-7948.9883,-7959.8306,-7957.855,-7953.39,-7955.743,-7947.811,-7953.4717,-7955.887,-7949.8164,-7954.1187,-7950.7993,-7950.7534,-7949.879,-7938.44,-7942.7026,-7948.728,-7943.61,-7946.34,-7951.683,-7941.6665,-7930.694,-7937.373,-7938.42,-7932.056,-7933.1064,-7938.0264,-7950.317,-7952.743,-7948.5586,-7948.735,-7944.7075,-7948.2534,-7946.51,-7939.0825,-7944.788,-7947.5405,-7940.7017,-7940.5454,-7944.6553,-7931.27,-7927.662,-7945.045,-7941.2524,-7939.0195,-7944.1777,-7935.9546,-7943.6147,-7951.7476,-7946.3228,-7942.0273,-7941.1846,-7945.4067,-7939.2134,-7935.881,-7940.0527,-7937.5586,-7937.194,-7938.383,-7939.7124,-7929.1333,-7929.38,-7949.629,-7943.8843,-7939.4126,-7942.2236,-7931.534,-7940.1997,-7943.3213,-7932.9463,-7927.8257,-7919.0527,-7926.4946,-7934.629,-7931.4663,-7939.8193,-7944.658,-7939.745,-7946.1587,-7951.647,-7930.4004,-7916.432,-7932.5083,-7937.954,-7930.849,-7929.49,-7927.776,-7931.9624,-7936.391,-7938.9727,-7945.72,-7942.091,-7937.789,-7939.5796,-7930.947,-7929.296,-7937.074,-7929.9097,-7929.1895,-7938.564,-7931.239,-7930.1216,-7936.7935,-7931.7935,-7934.215,-7930.793,-7924.4824,-7939.357,-7941.3525,-7936.1694,-7942.613,-7942.304,-7940.796,-7936.2056,-7935.3994,-7942.605,-7943.234,-7939.57,-7939.2305,-7942.6987,-7932.98,-7929.4155,-7944.0044,-7940.441,-7936.808,-7936.086,-7927.3257,-7937.926,-7938.7393,-7930.5044,-7933.6255,-7927.4004,-7929.2495,-7928.9585,-7920.8696,-7926.4697,-7928.652,-7930.38,-7939.6934,-7943.29,-7931.894,-7924.2646,-7938.3345,-7946.306,-7943.9434,-7941.4224,-7937.5635,-7947.759,-7954.5723,-7947.6772,-7946.0034,-7946.904,-7947.8916,-7942.2114,-7937.915,-7945.247,-7939.6597,-7932.114,-7944.1616,-7949.2983,-7936.89,-7935.9673,-7946.859,-7943.3403,-7940.7266,-7936.709,-7928.2397,-7941.344,-7944.201,-7939.9443,-7945.034,-7938.631,-7936.0176,-7931.008,-7927.7446,-7934.295,-7936.366,-7934.1543,-7936.845,-7950.035,-7939.2236,-7931.9336,-7952.21,-7949.2114,-7948.2925,-7952.022,-7942.501,-7950.711,-7953.7095,-7945.58,-7943.0854,-7941.165,-7943.524,-7939.577,-7938.2085,-7944.812,-7943.356,-7941.4136,-7945.6484,-7952.372,-7942.1587,-7927.5415,-7934.653,-7936.0977,-7936.1504,-7937.8325,-7932.5356,-7942.2437,-7944.4087,-7940.706,-7944.4414,-7942.1416,-7945.4155,-7942.9185,-7938.9834,-7944.745,-7943.4824,-7939.5635,-7945.302,-7952.6226,-7939.696,-7930.1284,-7936.0874,-7934.122,-7941.6685,-7944.656,-7933.7456,-7935.5845,-7938.0684,-7938.113,-7934.513,-7931.3804,-7936.682,-7937.3604,-7938.877,-7940.787,-7941.819,-7936.5547,-7931.9517,-7939.9395,-7936.7197,-7943.147,-7955.493,-7943.607,-7942.5244,-7944.7344,-7940.3315,-7946.1733,-7941.8945,-7936.4717,-7939.7207,-7941.6016,-7942.2925,-7934.376,-7931.783,-7943.831,-7947.5186,-7938.67,-7941.3193,-7948.039,-7932.864,-7928.617,-7947.2,-7949.453,-7947.078,-7947.101,-7942.8438,-7946.8154,-7941.4033,-7939.634,-7947.5986,-7940.551,-7940.0845,-7939.762,-7934.7427,-7948.0986,-7952.4106,-7939.518,-7937.9697,-7943.9834,-7938.773,-7934.7476,-7944.1626,-7944.6416,-7941.233,-7941.6304,-7936.513,-7943.0635,-7949.6636,-7950.1587,-7952.557,-7950.9644,-7952.979,-7946.264,-7939.025,-7947.781,-7957.487,-7950.9556,-7943.321,-7952.4214,-7946.0054,-7944.6543,-7956.819,-7945.131,-7942.0684,-7945.9956,-7942.0103,-7946.459,-7949.343,-7951.277,-7948.8965,-7948.228,-7956.3335,-7953.1055,-7947.724,-7952.771,-7952.19,-7942.143,-7942.147,-7952.794,-7941.889,-7927.8516,-7942.462,-7948.367,-7943.6045,-7944.225,-7938.383,-7944.8296,-7951.4653,-7947.5596,-7947.151,-7943.8,-7943.397,-7939.089,-7939.0044,-7949.0117,-7945.9385,-7942.202,-7945.336,-7953.0283,-7956.7344,-7950.557,-7957.4556,-7960.0317,-7952.735,-7949.453,-7942.6313,-7949.3804,-7952.3633,-7946.632,-7950.036,-7944.3716,-7940.6113,-7941.173,-7946.5625,-7958.378,-7952.5435,-7945.5737,-7957.0034,-7968.4775,-7956.596,-7950.136,-7969.5938,-7969.202,-7962.164,-7963.1304,-7953.7734,-7957.4683,-7961.7803,-7955.988,-7950.347,-7946.1777,-7948.0576
