0.0,-1999.3625,-8297.101,-14299.3545,-16567.951,-17751.643,-16671.934,-16038.77,-17304.041,-16538.043,-17255.111,-17994.066,-17782.404,-19044.367,-18911.11,-19475.344,-19828.793,-19496.818,-19918.262,-19274.424,-19213.324,-18742.89,-18155.363,-17983.479,-17285.926
-17224.008,-16869.84,-16828.26,-16979.81,-17016.318,-17490.594,-17709.525,-18208.012,-18593.18,-18909.305,-19279.396,-19358.865,-19511.207,-19401.037,-19242.123,-18996.908,-18615.982,-18299.838,-17873.432,-17571.049,-17303.322,-17122.18,-17089.17,-17113.219,-17292.248
-17521.19,-17840.83,-18185.914,-18511.57,-18830.576,-19050.92,-19210.22,-19259.795,-19205.402,-19066.768,-18847.367,-18585.19,-18277.934,-17981.07,-17709.404,-17493.441,-17358.229,-17305.346,-17353.287,-17476.342,-17669.672,-17908.988,-18180.113,-18457.396,-18691.656
-18886.053,-19014.043,-19048.84,-18998.234,-18889.482,-18728.184,-18507.723,-18276.404,-18041.506,-17818.479,-17656.91,-17549.525,-17511.738,-17552.229,-17646.186,-17794.69,-17987.291,-18196.844,-18398.447,-18582.996,-18733.068,-18823.332,-18858.006,-18828.445,-18739.977
-18615.008,-18456.326,-18283.643,-18103.91,-17933.867,-17805.553,-17716.623,-17679.402,-17703.648,-17769.408,-17872.697,-18011.102,-18168.732,-18328.605,-18464.346,-18571.846,-18650.928,-18674.766,-18653.4,-18599.432,-18504.422,-18382.934,-18249.72,-18118.89,-18000.318
-17904.383,-17843.46,-17819.373,-17838.209,-17890.482,-17963.21,-18062.703,-18174.764,-18279.531,-18383.105,-18468.656,-18516.516,-18539.248,-18532.4,-18495.201,-18437.096,-18357.412,-18265.332,-18167.057,-18080.775,-18020.297,-17980.19,-17970.613,-17983.293,-18006.258
-18055.805,-18122.023,-18187.098,-18263.393,-18336.715,-18386.244,-18429.89,-18446.592,-18420.05,-18393.299,-18358.885,-18301.465,-18244.473,-18186.633,-18137.717,-18103.732,-18076.6,-18068.352,-18075.406,-18099.219,-18138.297,-18170.322,-18205.146,-18245.59,-18281.465
-18313.748,-18329.09,-18334.176,-18331.238,-18319.082,-18314.25,-18295.646,-18261.518,-18238.57,-18213.98,-18181.545,-18162.867,-18161.416,-18164.15,-18165.496,-18165.57,-18178.45,-18207.535,-18230.842,-18247.254,-18262.574,-18266.648,-18269.686,-18276.99,-18273.352
-18269.637,-18260.635,-18246.787,-18245.174,-18229.004,-18219.934,-18226.443,-18211.873,-18204.014,-18206.596,-18211.555,-18219.354,-18212.264,-18206.744,-18207.775,-18207.7,-18209.096,-18212.828,-18216.133,-18215.072,-18221.61,-18235.133,-18243.83,-18245.732,-18248.354
-18259.574,-18266.572,-18261.201,-18251.504,-18242.816,-18236.066,-18225.254,-18209.947,-18198.71,-18185.576,-18165.994,-18153.549,-18151.467,-18158.74,-18172.404,-18186.15,-18210.62,-18238.021,-18254.285,-18270.896,-18286.496,-18300.354,-18311.03,-18307.703,-18297.31
-18276.068,-18247.756,-18224.348,-18200.94,-18181.863,-18162.256,-18148.738,-18148.457,-18150.639,-18168.25,-18195.125,-18219.342,-18248.713,-18276.1,-18301.627,-18324.56,-18335.1,-18336.203,-18326.23,-18304.812,-18284.338,-18257.797,-18221.213,-18189.96,-18162.584
-18138.637,-18122.885,-18115.572,-18118.39,-18133.979,-18163.385,-18196.742,-18232.602,-18266.416,-18294.387,-18319.953,-18329.54,-18328.988,-18325.213,-18310.22,-18286.637,-18255.201,-18222.93,-18189.197,-18154.094,-18128.383,-18112.46,-18106.604,-18110.36,-18130.793
-18164.14,-18196.451,-18228.518,-18255.33,-18288.92,-18323.955,-18335.992,-18341.354,-18336.494,-18315.412,-18294.914,-18269.307,-18233.803,-18197.137,-18170.08,-18145.309,-18122.895,-18119.506,-18129.072,-18141.367,-18159.72,-18189.408,-18224.05,-18258.582,-18287.805
-18308.223,-18327.309,-18336.375,-18330.256,-18309.51,-18283.996,-18256.264,-18214.527,-18186.63,-18161.32,-18124.05,-18111.9,-18113.527,-18123.434,-18146.123,-18173.627,-18206.027,-18227.926,-18254.754,-18289.262,-18311.584,-18327.316,-18336.457,-18331.523,-18309.834
-18286.324,-18257.166,-18220.32,-18193.912,-18167.006,-18143.18,-18129.084,-18122.576,-18124.045,-18134.953,-18173.54,-18214.152,-18237.678,-18265.543,-18288.172,-18302.803,-18315.8,-18321.262,-18324.447,-18314.31,-18287.533,-18266.018,-18235.148,-18190.928,-18161.889
