0.0,-4074.1697,-13861.729,-15939.192,-12210.874,-16944.137,-16413.742,-13315.7295,-17219.719,-15050.015,-15755.561,-17555.951,-15751.454,-18303.223,-17305.883,-17847.96,-18667.025,-17406.82,-18683.783,-17330.096,-17569.793,-17226.244,-16292.084,-16714.006,-15561.333
-15952.547,-15522.293,-15488.122,-15917.352,-15671.541,-16451.404,-16429.967,-17001.19,-17373.725,-17498.453,-17975.547,-17814.645,-18024.033,-17792.082,-17584.797,-17411.334,-16959.316,-16766.754,-16319.918,-16113.48,-15898.366,-15732.665,-15799.247,-15823.998,-16091.711
-16305.519,-16595.049,-16912.871,-17155.156,-17442.285,-17602.72,-17756.814,-17767.3,-17661.652,-17511.932,-17261.982,-17010.31,-16720.389,-16475.105,-16250.878,-16083.548,-16024.241,-16005.237,-16088.793,-16232.302,-16441.416,-16683.154,-16911.652,-17146.447,-17326.262
-17477.133,-17555.988,-17540.906,-17472.44,-17325.736,-17139.836,-16933.275,-16728.227,-16547.0,-16389.637,-16269.264,-16184.282,-16173.989,-16244.84,-16368.323,-16527.467,-16706.873,-16905.387,-17089.674,-17240.227,-17346.182,-17392.58,-17394.875,-17337.732,-17226.703
-17083.953,-16909.658,-16746.133,-16600.334,-16458.889,-16365.125,-16329.726,-16325.882,-16372.622,-16479.627,-16599.54,-16728.816,-16876.63,-17016.598,-17123.234,-17189.258,-17238.85,-17246.018,-17221.654,-17190.32,-17092.967,-16965.486,-16849.936,-16740.426,-16640.328
-16531.666,-16477.049,-16496.16,-16539.518,-16607.322,-16680.734,-16763.541,-16867.348,-16962.785,-17048.299,-17116.111,-17138.996,-17128.201,-17105.268,-17061.113,-16990.506,-16926.723,-16874.23,-16807.953,-16751.111,-16698.605,-16648.344,-16656.729,-16697.5,-16721.797
-16743.922,-16780.35,-16854.24,-16949.979,-17023.807,-17064.914,-17085.73,-17106.96,-17088.508,-17015.588,-16947.39,-16869.512,-16792.87,-16741.455,-16685.096,-16660.693,-16656.977,-16669.668,-16719.107,-16744.396,-16779.588,-16836.941,-16883.854,-16948.28,-16979.094
-16991.54,-17026.303,-17015.455,-16981.855,-16953.463,-16915.059,-16897.59,-16871.488,-16836.629,-16819.256,-16807.969,-16845.863,-16908.443,-16924.62,-16906.477,-16921.111,-16961.664,-16932.697,-16896.508,-16910.775,-16910.777,-16906.986,-16892.842,-16868.664,-16851.695
-16859.832,-16890.783,-16872.564,-16851.002,-16847.584,-16819.12,-16806.35,-16841.83,-16961.004,-17080.473,-17093.451,-17036.287,-16980.309,-16973.207,-16930.018,-16869.943,-16889.303,-16906.174,-16925.701,-16947.791,-16971.344,-17021.656,-16980.906,-16914.35,-16884.137
-16845.725,-16852.535,-16847.537,-16832.3,-16835.719,-16830.63,-16854.975,-16866.764,-16873.707,-16881.498,-16857.041,-16866.523,-16901.14,-16931.443,-16904.842,-16830.596,-16900.725,-17003.012,-16947.385,-16939.06,-16991.604,-16964.393,-16933.576,-16896.662,-16885.523
