Video Name,Diameters
18-10-24_10-40-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 42, 44, 46, 42, 42, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 42, 42, 44, 46, 42, 48, 48, 44, 48, 48, 48, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 46, 48, 48, 48, 48, 48, 48, 48, 48, 42, 48, 48, 48, 48, 48, 48, 48"
18-10-24_10-41-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 44, 48"
18-10-24_10-42-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 42, 42"
18-10-24_10-43-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 42, 46, 48, 42, 48, 44, 48, 42, 42, 44, 48, 48, 48, 48, 44, 42, 42, 48, 48, 48, 48, 48, 48, 42, 42, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_10-44-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 44, 48, 48, 48, 48, 48, 44, 44, 48, 48, 48, 48, 42, 46, 42, 42, 48, 44, 48, 46, 48, 48, 48, 48, 48, 46, 46, 46, 48, 48, 48, 44, 46, 48, 48, 48, 48, 48, 48, 48, 42, 48, 44, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 42, 48, 48, 44, 46, 48, 48, 48, 48, 48, 46"
18-10-24_10-45-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 46, 46, 42, 46, 48, 42, 42, 48, 46, 46, 42, 48, 48, 48, 44, 44, 48, 48"
18-10-24_10-47-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 42, 48, 48, 42, 42, 42, 46, 48, 48, 48, 48, 48, 44, 48"
18-10-24_10-47-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 42, 44, 42, 44, 48, 48, 48, 48, 44, 44, 44, 48, 48, 48, 46, 48, 42, 42, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_10-48-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 46, 46, 48, 44, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 42, 42, 42"
18-10-24_10-49-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_10-50-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 48, 48, 48, 42, 42, 48, 46, 48, 48, 48, 44, 46, 48, 44, 42, 48, 46, 42, 44, 48, 48, 48, 46, 48, 46, 46, 42, 42, 42, 44, 48, 48, 48, 48, 42, 48, 48, 48, 46, 44, 48, 48"
18-10-24_10-51-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 42, 48, 46, 46, 44, 48, 48, 48, 48, 48, 48, 48, 44, 44, 44, 42, 42, 46, 48, 48, 48"
18-10-24_10-52-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 44, 44"
18-10-24_10-53-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48"
18-10-24_10-54-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48"
18-10-24_10-56-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 48, 48, 44, 42, 48, 44, 46, 44, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 44, 48, 48, 48, 48, 48, 44, 42, 42, 48, 44, 48, 46, 44, 48, 48, 48, 46, 42, 44, 44, 44, 46, 46, 48, 48, 48, 48, 48, 48, 48, 48, 42, 42, 46, 44, 42, 44, 44, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 44, 44, 48, 48, 44, 44, 48, 48, 42, 48, 46, 48, 48, 48, 42, 42, 48, 48, 44, 46, 46, 46"
18-10-24_10-56-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 44, 44, 48, 48, 46, 46, 48, 44, 48, 46, 48, 46, 42, 48, 48, 46, 44, 44, 46, 46, 48, 46, 46, 46, 46, 44, 42, 46, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 40, 48, 48, 48, 42, 42"
18-10-24_10-57-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 48, 40, 40, 44"
18-10-24_10-58-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 46, 46, 42, 42, 42, 48, 48, 42, 48, 46, 44, 46, 48, 48, 48, 46, 48, 48, 48, 48, 44, 44, 46, 42, 48, 48, 42, 48, 48, 48, 48, 44, 44, 48, 42, 42, 48, 48, 44, 44, 48, 48, 48, 48, 48"
18-10-24_10-59-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_11-00-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 44, 42, 42, 44, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 46, 46, 48, 48, 48, 42, 42, 48, 40, 40, 42, 42, 42, 42, 44, 48, 46, 46, 48, 48, 48, 44, 44, 48, 48, 44, 46, 42, 42, 46, 46, 48, 48, 48, 42, 42, 48, 44, 44, 48, 48, 48, 48, 48, 48, 44, 44, 42, 42, 48, 48, 48, 48"
18-10-24_11-02-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48"
18-10-24_11-02-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 48, 48, 48, 48, 48, 48, 44, 44, 48, 48, 48, 48, 42, 48, 48, 48, 48, 48, 48, 48, 46, 48, 42, 44, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 42, 48, 48, 48, 48, 48, 48, 44, 46, 48, 48, 42, 42, 48, 44, 44, 48, 42"
18-10-24_11-03-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 46, 48, 48, 48, 46"
18-10-24_11-04-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 44, 46, 46, 48, 48, 48, 48, 44, 44, 48, 48, 48, 48, 48, 46, 48, 48, 46"
18-10-24_11-06-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 46, 46, 44, 44, 48, 48, 46, 46, 48, 42, 42, 48, 48, 40, 42, 42, 48, 48, 48, 48, 48, 48, 48, 48, 48, 42"
18-10-24_11-06-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 46, 48, 46, 44, 48, 48, 44, 46, 44, 44, 48, 42, 42, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 42, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 48, 46, 44, 48, 48, 48, 44, 44, 48, 48, 48, 48, 48"
18-10-24_11-07-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 42, 42, 44, 44"
18-10-24_11-08-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 42"
18-10-24_11-09-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_11-10-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 44, 42"
18-10-24_11-12-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_11-12-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48"
18-10-24_11-13-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 46, 48, 48, 48, 48, 48, 46, 44, 46, 40, 48, 42, 42, 44, 48, 44, 48, 44, 44, 44, 48, 48, 48, 48, 48, 48, 44, 48, 44, 42, 48, 48, 48, 48, 48, 44, 44, 48, 44, 48, 48, 48, 48, 44, 48, 48, 48, 44, 42, 48, 44, 46, 44, 46, 46, 46, 46, 44, 46, 48, 46, 48, 48, 48, 48, 48, 48, 44, 44, 46, 48, 46, 44, 44, 48, 48, 48, 48, 46, 48, 42"
18-10-24_11-14-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 42, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 44, 44, 46, 48, 48, 44, 44, 44, 44, 44, 44, 48, 42, 46, 42, 42, 44, 46, 48, 48, 48, 48, 42, 48, 48, 44, 46, 48, 48"
18-10-24_11-15-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 44, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 46, 46, 46, 46, 44, 46, 48, 48, 44, 44, 46, 48, 48, 48, 48, 46, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 48, 48, 48, 48, 46, 42, 48, 46, 48, 48, 46, 46, 44, 48, 48, 48, 48, 48, 48, 46, 46, 46, 42, 46, 42, 42, 46, 46, 48, 42, 44"
18-10-24_11-17-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 44, 44, 48, 42, 48, 44, 44, 48, 46, 42, 48, 48, 48, 46, 46, 48, 48, 42, 42, 44, 44, 42, 44, 48, 48, 46, 48, 46, 48, 46, 48, 48, 42, 46, 48, 48, 48"
18-10-24_11-17-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 46"
18-10-24_11-18-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 42, 48, 44, 42, 48, 48, 48, 44, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 48, 42, 48, 48, 48, 46, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 44, 44, 48, 48, 48, 48, 48, 42, 48, 48, 42, 42, 48, 48, 48, 48, 48, 42, 48, 46, 44, 46, 42, 42, 48, 48, 42, 48, 48, 48, 48, 44, 46, 44, 48, 44, 44, 48, 48, 48, 48, 48, 48, 48, 48, 46, 48, 48, 48, 48, 48, 46, 48, 46, 48, 48, 46, 48, 48, 48, 48, 44, 48, 48, 48, 48, 46, 42, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 46, 46, 46, 42, 48, 42, 42, 48, 48"
18-10-24_11-19-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 44, 48, 48, 48, 42, 42, 48"
18-10-24_11-20-43_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 48, 48"
18-10-24_11-22-33_VIDEO_OJO_UX.avi,"48, 48, 48, 48, 48, 48, 48, 42"
