0.0,1673.4255,1388.0209,-10507.17,-19982.57,-14155.236,-14276.88,-16875.492,-13191.672,-15759.772,-15050.439,-14632.301,-17410.861,-16036.527,-17848.361,-17266.219,-16922.504,-17878.734,-16568.117,-17760.703,-16956.771,-17147.25,-17356.508,-16149.464,-16012.412
-14567.002,-14667.061,-14343.291,-14169.77,-14790.69,-14583.081,-15390.4,-15683.041,-16385.572,-16945.525,-17011.656,-17512.674,-17355.014,-17462.424,-17221.043,-16797.855,-16483.295,-15921.747,-15759.255,-15435.842,-15207.374,-15075.356,-14925.337,-14955.127,-14963.893
-15178.865,-15396.344,-15684.449,-16017.738,-16274.798,-16594.598,-16798.457,-16953.52,-16996.574,-16934.941,-16894.371,-16882.219,-16889.234,-16731.316,-16619.21,-16777.557,-16965.713,-16819.275,-16299.065,-15722.37,-15243.168,-15074.441,-15262.073,-15518.986,-15788.198
-16045.911,-16272.54,-16495.342,-16601.93,-16569.121,-16474.559,-16303.462,-16076.216,-15926.185,-15886.132,-15840.138,-15661.17,-15499.616,-15618.939,-15786.503,-15833.887,-16018.321,-16272.561,-16446.164,-16594.543,-16691.947,-16749.717,-16791.076,-16947.34,-17220.127
-17213.404,-16843.934,-16431.879,-16212.569,-16144.77,-15894.51,-15443.048,-15148.88,-15033.135,-15031.61,-15204.993,-15458.774,-15777.657,-16099.737,-16331.62,-16530.828,-16763.893,-17042.568,-17217.89,-17146.871,-16676.627,-16032.608,-15688.584,-15500.144,-15431.6045
-15641.34,-15927.271,-16195.512,-16405.752,-16628.947,-16922.77,-16861.553,-16422.232,-16163.232,-16034.064,-15872.6,-15939.378,-16073.723,-16086.49,-16095.083,-16048.058,-15969.713,-15911.537,-15840.688,-15740.933,-15628.93,-15628.001,-15726.85,-15798.035,-15739.256
-15697.055,-15872.846,-16071.981,-16238.789,-16485.908,-16693.896,-16790.027,-16929.951,-16954.594,-16574.453,-16224.46,-16055.627,-15886.118,-15899.383,-15910.917,-15900.016,-16012.149,-16085.324,-16048.659,-15960.765,-16032.637,-16157.303,-16254.841,-16441.66,-16411.21
-16205.139,-16087.565,-16018.231,-16025.646,-16039.712,-16053.432,-16058.933,-15991.496,-15961.626,-15938.827,-16002.95,-16176.761,-16233.816,-16200.913,-16225.406,-16352.668,-16385.254,-16342.92,-16383.054,-16325.875,-16231.861,-16086.007,-15947.819,-16147.561,-16420.25
-16424.92,-16230.763,-16124.8,-16296.267,-16666.082,-16930.61,-16641.848,-16096.1045,-15670.692,-15401.492,-15555.406,-15704.812,-15697.386,-15812.13,-15825.85,-15921.554,-16088.371,-16296.314,-16568.23,-16502.39,-16345.537,-16293.716,-16276.889,-16306.599,-16171.694
-15966.314,-15838.684,-15861.615,-15957.853,-15931.946,-15961.669,-16224.826,-16613.303,-16702.88,-16354.393,-16043.735,-15895.662,-15857.881,-15952.877,-15951.092,-16033.051,-16298.923,-16398.582,-16411.236,-16488.127,-16577.074,-16486.207,-16155.048,-15989.257,-16096.345
-16282.854,-16351.203,-16204.123,-15975.134,-15717.683,-15668.004,-15891.631,-16080.9795,-16188.797,-16271.642,-16214.211,-15961.7705,-15851.165,-15953.624,-15969.049,-15922.792,-15882.43,-15936.527,-16113.589,-16407.64,-16746.803,-16898.84,-16819.133,-16471.28,-16284.19
-16500.1,-16673.193,-16629.426,-16200.823,-15709.701,-15564.464,-15560.844,-15692.829,-15875.429,-16059.789,-16201.16,-16195.985,-16235.456,-16362.977,-16455.111,-16296.241,-15970.939,-15749.582,-15595.2295,-15582.682,-15707.142,-15854.14,-16053.171,-16279.678,-16462.086
-16518.105,-16496.912,-16441.984,-16350.918,-16316.465,-16240.084,-16121.299,-16254.567,-16664.121,-17010.105,-16847.387,-16204.854,-15777.687,-15690.727,-15537.293,-15549.279,-15766.898,-15854.862,-15929.581,-16102.319,-16461.44,-16806.076,-16724.355,-16475.12,-16254.241
-15979.023,-15776.456,-15652.401,-15611.12,-15731.466,-15878.636,-15893.868,-15910.51,-15995.777,-16029.695,-16096.002,-16223.869,-16358.196,-16506.832,-16467.21,-16273.977,-16256.888,-16381.253,-16454.02,-16331.826,-16012.908,-15810.597,-15885.193,-16149.179,-16448.553
