0.0,-14917.927,-41266.582,-22899.299,3037.3945,-23859.066,-19063.615,-6352.8335,-25546.08,-12143.941,-17018.008,-22474.326,-12530.136,-24053.717,-16098.624,-19139.193,-21047.027,-15030.882,-21675.193,-14924.86,-18225.54,-16948.93,-14559.432,-18016.389,-13587.501
-17209.3,-15216.338,-15887.154,-17463.129,-15737.084,-18696.264,-17041.312,-18709.426,-18699.055,-18234.57,-19435.338,-17898.176,-18852.172,-17725.432,-17512.438,-17368.148,-16312.028,-16732.049,-15789.136,-16115.424,-15968.272,-15953.223,-16534.281,-16437.707,-17204.184
-17335.713,-17811.68,-18191.414,-18237.875,-18581.957,-18356.857,-18394.682,-18114.744,-17792.555,-17545.898,-17069.686,-16859.588,-16487.91,-16329.048,-16235.962,-16187.31,-16356.03,-16478.076,-16798.127,-17084.115,-17395.83,-17716.307,-17932.996,-18151.744,-18213.254
-18227.482,-18134.19,-17950.834,-17735.373,-17443.52,-17184.547,-16902.148,-16673.436,-16523.447,-16433.432,-16450.994,-16522.24,-16680.084,-16887.06,-17121.607,-17377.166,-17603.201,-17804.092,-17939.805,-18009.87,-18010.535,-17937.541,-17811.387,-17629.865,-17425.92
-17208.137,-16998.63,-16828.627,-16705.213,-16650.207,-16657.709,-16717.258,-16827.525,-16983.97,-17162.361,-17342.682,-17521.428,-17668.938,-17774.557,-17829.63,-17825.324,-17775.88,-17678.025,-17542.637,-17389.44,-17229.842,-17081.56,-16956.225,-16865.344,-16823.824
-16830.262,-16872.924,-16953.504,-17063.363,-17190.656,-17325.848,-17449.139,-17555.627,-17634.31,-17673.959,-17674.236,-17633.518,-17563.797,-17470.75,-17361.713,-17252.193,-17147.428,-17061.54,-17005.027,-16972.43,-16972.07,-17007.084,-17062.588,-17138.096,-17224.633
-17310.379,-17393.46,-17459.36,-17508.24,-17532.393,-17523.967,-17498.78,-17453.883,-17394.547,-17330.37,-17260.174,-17194.209,-17138.768,-17101.219,-17086.234,-17091.713,-17111.309,-17140.785,-17187.576,-17242.938,-17295.377,-17343.738,-17381.084,-17409.629,-17425.764
-17420.992,-17405.133,-17381.447,-17347.262,-17310.438,-17274.523,-17239.066,-17210.166,-17192.465,-17184.45,-17188.607,-17202.352,-17219.408,-17238.197,-17255.598,-17277.027,-17300.508,-17318.773,-17332.309,-17337.574,-17337.324,-17333.656,-17326.732,-17316.438,-17304.467
-17292.193,-17278.562,-17273.365,-17268.938,-17264.553,-17268.105,-17264.328,-17264.379,-17272.504,-17273.127,-17272.084,-17270.055,-17271.719,-17273.332,-17265.49,-17258.977,-17259.914,-17270.14,-17277.996,-17281.744,-17292.29,-17301.418,-17311.385,-17323.834,-17332.941
-17332.434,-17323.55,-17315.664,-17299.766,-17281.965,-17270.389,-17255.506,-17239.914,-17228.732,-17224.396,-17224.92,-17230.629,-17242.059,-17258.262,-17279.732,-17298.396,-17316.627,-17336.482,-17351.51,-17364.299,-17368.803,-17359.357,-17342.95,-17320.053,-17291.17
-17261.268,-17233.344,-17212.25,-17197.16,-17185.111,-17180.625,-17185.014,-17198.514,-17224.432,-17255.412,-17286.758,-17321.379,-17351.32,-17374.014,-17388.893,-17391.693,-17380.541,-17352.176,-17320.857,-17289.506,-17252.104,-17220.133,-17195.607,-17180.096,-17164.678
-17152.102,-17162.633,-17184.887,-17216.133,-17252.613,-17284.486,-17319.19,-17347.295,-17372.584,-17391.676,-17391.293,-17383.15,-17362.625,-17332.781,-17297.7,-17254.486,-17215.396,-17182.611,-17163.697,-17152.61,-17145.535,-17162.025,-17193.86,-17227.352,-17265.746
-17306.63,-17340.639,-17371.219,-17400.46,-17414.264,-17414.97,-17405.658,-17380.096,-17345.875,-17310.143,-17268.684,-17222.344,-17190.756,-17174.58,-17156.9,-17151.842,-17167.082,-17190.455,-17221.875,-17259.262,-17300.35,-17343.293,-17380.145,-17408.791,-17428.326
-17432.188,-17416.623,-17386.197,-17351.229,-17315.965,-17275.371,-17234.404,-17200.254,-17174.982,-17159.775,-17151.594,-17160.664,-17186.854,-17221.346,-17262.598,-17298.95,-17336.148,-17374.633,-17400.545,-17414.262,-17416.93,-17408.125,-17386.244,-17355.39,-17318.236
-17279.734,-17243.162,-17211.654,-17190.834,-17172.5,-17166.283,-17174.209,-17190.555,-17220.068,-17256.729,-17298.43,-17331.803,-17359.746,-17386.629,-17402.008,-17407.877,-17396.031,-17376.623,-17350.76,-17311.828,-17276.96,-17245.488,-17218.441,-17194.168,-17175.97
-17174.781,-17182.2,-17203.01,-17231.947,-17259.81,-17296.748,-17330.389,-17355.902,-17381.05,-17396.004,-17400.3,-17395.021,-17374.588,-17344.43,-17313.342,-17281.691,-17251.691,-17227.826,-17204.662,-17188.723,-17185.898,-17190.326,-17206.95,-17231.379,-17258.9
-17290.979,-17319.75,-17344.018,-17367.365,-17385.346,-17391.041,-17387.078,-17369.436,-17340.664,-17318.445,-17292.14,-17259.725,-17238.541,-17221.469,-17205.799,-17199.13,-17205.598,-17221.486,-17239.12,-17266.38,-17298.05,-17321.562,-17345.13,-17366.506,-17377.523
-17378.475,-17369.668,-17352.672,-17328.652,-17304.717,-17279.578,-17257.219,-17243.623,-17223.838,-17212.367,-17215.86,-17219.953,-17234.898,-17249.246,-17263.283,-17291.37,-17318.58,-17338.291,-17353.227,-17364.477,-17366.283,-17359.81,-17347.469,-17326.941,-17309.021
-17286.928,-17263.494,-17248.17,-17231.775,-17223.95,-17224.24,-17226.238,-17234.936,-17247.3,-17263.377,-17283.793,-17305.283,-17322.107,-17335.648,-17345.436,-17346.213,-17340.168,-17327.23,-17312.354,-17296.137,-17277.303,-17263.596,-17249.889,-17236.045,-17230.775
-17230.082,-17237.918,-17253.951,-17262.932,-17272.326,-17291.934,-17310.447,-17322.54,-17333.047,-17342.143,-17347.982,-17349.334,-17337.578,-17323.178,-17314.322,-17296.39,-17283.463,-17278.82,-17270.27,-17266.676,-17264.193,-17265.684,-17271.398,-17277.285,-17290.828
-17302.156,-17311.117,-17319.604,-17324.527,-17329.766,-17331.756,-17332.857,-17327.377,-17315.402,-17304.465,-17291.363,-17278.09,-17267.99,-17265.223,-17261.346,-17254.67,-17255.771,-17264.312,-17273.773,-17276.031,-17282.152,-17291.586,-17299.24,-17312.473,-17320.389
-17323.244,-17320.9,-17312.63,-17306.236,-17297.982,-17292.86,-17288.81,-17280.498,-17275.77,-17270.873,-17265.416,-17269.463,-17276.691,-17281.75,-17287.01,-17292.385,-17300.902,-17306.482,-17311.764,-17318.422,-17319.443,-17319.12,-17311.203,-17301.924,-17301.04
-17294.588,-17282.43,-17277.105,-17277.05,-17271.291,-17264.047,-17266.494,-17277.266,-17287.64,-17291.783,-17294.955,-17300.602,-17305.139,-17312.174,-17323.73,-17330.451,-17326.688,-17320.205,-17321.809,-17321.744,-17313.135,-17311.97,-17313.318,-17308.65,-17307.545
-17307.484,-17307.041,-17310.26,-17312.611,-17315.69,-17320.98,-17319.486,-17316.592,-17318.666,-17319.37,-17321.273,-17319.213,-17312.686,-17313.73,-17316.643,-17315.72,-17314.04,-17313.926,-17311.502,-17308.05,-17310.598,-17312.986,-17315.637,-17315.312,-17314.186
-17319.777,-17318.613,-17317.15,-17318.074,-17317.078,-17320.734,-17316.262,-17308.107,-17306.02,-17307.11,-17309.75,-17307.746,-17308.244,-17312.727,-17311.37,-17304.129,-17302.479,-17311.633,-17317.61,-17316.893,-17319.938,-17324.246,-17319.479,-17315.068,-17320.072
-17326.055,-17329.299,-17328.031,-17326.395,-17324.67,-17322.645,-17323.244,-17321.613,-17322.78,-17320.418,-17313.436,-17315.312,-17321.523,-17327.49,-17328.377,-17325.98,-17322.477,-17316.479,-17314.834,-17315.033,-17319.629,-17324.078,-17322.469,-17322.434,-17322.295
-17324.188,-17324.215,-17323.08,-17325.988,-17324.1,-17324.156,-17329.46,-17331.785,-17329.129,-17323.434,-17320.576,-17319.562,-17319.736,-17324.22,-17329.613,-17331.914,-17333.781,-17334.7,-17333.307,-17332.812,-17331.467,-17335.203,-17341.463,-17337.86,-17334.52
-17334.86,-17334.223,-17335.135,-17334.45,-17330.598,-17324.861,-17325.492,-17326.436,-17317.162,-17312.24,-17314.154,-17320.035,-17329.545,-17331.918,-17332.232,-17336.848,-17341.508,-17341.098,-17335.11,-17334.59,-17338.152,-17336.863,-17334.424,-17334.277,-17333.64
-17332.145,-17332.213,-17329.1,-17327.537,-17328.91,-17325.686,-17326.533,-17327.004,-17327.984,-17335.463,-17338.633,-17340.129,-17338.445,-17340.645,-17346.123,-17337.469,-17331.498,-17332.033,-17342.668,-17371.256,-17377.066,-17363.625,-17347.055,-17308.568,-17298.742
-17319.38,-17320.502,-17341.215,-17367.771,-17360.309,-17351.506,-17347.186,-17354.498,-17375.059,-17376.797,-17367.762,-17364.79,-17360.121,-17348.305,-17331.941,-17337.074,-17357.658,-17349.922,-17340.053,-17363.666,-17390.244,-17392.17,-17378.27,-17359.107,-17337.57
-17348.596,-17382.352,-17390.135,-17389.008,-17390.807,-17395.809,-17410.586,-17427.834,-17440.314,-17421.889,-17391.973,-17391.824,-17392.012,-17356.865,-17332.406,-17351.455,-17349.074,-17326.549,-17318.252,-17306.863,-17305.037,-17305.494,-17307.922,-17308.248,-17307.615
-17319.912,-17319.002,-17333.7,-17352.926,-17348.436,-17356.48,-17360.164,-17344.127,-17324.443,-17330.938,-17353.129,-17351.777,-17355.504,-17364.2,-17351.852,-17356.674,-17385.658,-17386.764,-17375.314,-17363.78,-17337.566,-17336.455,-17314.893,-17268.299,-17268.992
-17278.102,-17291.021,-17309.203,-17303.502,-17298.094,-17310.426,-17338.68,-17346.912,-17327.955,-17309.646,-17296.51,-17289.834,-17296.09,-17309.521,-17310.31,-17311.709,-17309.645,-17296.33,-17287.904,-17281.797,-17289.018,-17290.717,-17302.205,-17349.932,-17373.354
-17382.402,-17384.443,-17336.865,-17305.87,-17317.812,-17319.08,-17312.342,-17300.576,-17289.12,-17285.871,-17275.941,-17279.885,-17282.77,-17273.082,-17300.516,-17327.695,-17324.887,-17330.768,-17336.424,-17349.352,-17369.227,-17371.191,-17363.348,-17336.852,-17309.64
-17311.986,-17319.922,-17336.982,-17370.477,-17396.81,-17402.56,-17376.303,-17358.148,-17358.678,-17326.729,-17283.857,-17268.457,-17279.209,-17288.85,-17305.238,-17326.365,-17285.727,-17256.582,-17291.658,-17284.242,-17264.414,-17297.992,-17300.344,-17283.533,-17314.602
-17327.643,-17353.799,-17401.984,-17407.973,-17429.52,-17397.547,-17313.416,-17290.594,-17261.572,-17238.693,-17262.533,-17253.123,-17212.453,-17239.254,-17315.473,-17338.691,-17342.025,-17354.438,-17347.893,-17353.266,-17356.498,-17332.95,-17332.92,-17342.914,-17313.588
-17285.547,-17283.217,-17295.885,-17328.926,-17329.988,-17270.596,-17255.83,-17294.514,-17303.125,-17322.033,-17345.682,-17339.549,-17317.725,-17282.924,-17260.973,-17239.008,-17226.748,-17245.184,-17281.502,-17307.82,-17319.23,-17375.572,-17425.928,-17441.383,-17444.143
-17403.812,-17374.418,-17322.904,-17260.348,-17267.564,-17285.074,-17319.902,-17355.826,-17346.91,-17308.033,-17256.686,-17247.285,-17261.139,-17255.818,-17251.729,-17270.824,-17257.07,-17239.03,-17295.018,-17310.496,-17311.307,-17329.307,-17270.617,-17227.771,-17228.545
