-1.918168400000000111e+04
-1.918761999999999898e+04
-1.918262099999999919e+04
-1.917332200000000012e+04
-1.917629899999999907e+04
-1.917518000000000029e+04
-1.917445100000000093e+04
-1.917413300000000163e+04
-1.917208000000000175e+04
-1.917414500000000044e+04
-1.917638899999999921e+04
-1.917809800000000178e+04
