1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,1,99,0,0
6,0,55,0,1
7	31/12/1999	1	2
8	31/12/1903	0	0
9	31/12/1903	0	0
10	31/12/1903	0	0
11	31/12/1903	0	0
12	31/12/1903	0	0
13	31/12/1903	0	0
14	17/09/2024	1	2
