-1.917381200000000172e+04
-1.918177699999999822e+04
-1.918824399999999878e+04
-1.919603499999999985e+04
-1.920097300000000178e+04
-1.920425400000000081e+04
-1.921425400000000081e+04
-1.921940799999999945e+04
-1.922639800000000105e+04
-1.923928700000000026e+04
-1.924349799999999959e+04
-1.923985199999999895e+04
