-6.556846134999999776e+05,1.096391873432380999e+04,-2.713370819163913984e+04,-1.642308824924035434e+04,-1.470659244528132331e+04,-1.380292099999999482e+04,-1.066917899846544606e+04,-4.564611100192440063e+03
-6.660304739999999292e+05,-1.690750564194684921e+04,1.142403320188610815e+04,3.487879589827816744e+03,1.480144340037246820e+03,6.650740000000041618e+02,5.960700773589778692e+02,7.675409408281177548e+02
-6.591439170000000158e+05,-3.091807547585904103e+03,1.210812237839806812e+03,1.830978939082984880e+02,-1.055399271549969740e+02,3.768514999999933934e+02,-9.530368610098958015e+01,-2.709639439914033687e+01
-6.674161329999999143e+05,3.241450899319009977e+02,-1.629506710107147569e+02,7.393460787220415398e+01,5.359197708627354473e+01,1.793175000000010186e+02,3.029356193926651031e+01,5.089445830420336847e+01
-6.676158169999999227e+05,5.312944794140271370e+02,-3.218469046866536587e+01,-1.577122789516929515e+02,2.119832017410269032e+02,-3.460224999999882129e+02,1.737664554431976285e+02,-8.888496897184040790e+01
-6.675907900000000373e+05,-1.156889756811642087e+02,5.888834255690187547e+02,1.371287740715409029e+02,2.321701982269419773e+01,8.125399999999898171e+01,-2.439089174379478209e+01,7.043842634809919900e+01
-6.674164469999999274e+05,5.436215123185631910e+02,-5.381863694527064581e+02,3.806784986982802934e+02,5.037923479554206097e+01,-1.484529999999994345e+02,7.554514310366357677e+01,3.191586246806294014e+01
-6.675373500000000931e+05,1.664339771244118538e+01,-1.015602691098328592e+02,-1.548610435507480645e+02,1.886910218239534913e+02,-1.268104999999923166e+02,-4.665636041530524381e+01,1.466789827430205833e+02
-6.677254150000000373e+05,-2.308639663012533276e+02,1.404180138576968773e+02,-4.389884461605074080e+02,-2.991217623834942287e+02,-8.404499999999461579e+01,-7.364976590007427149e+01,-1.148245929383406718e+02
-6.678429760000000242e+05,-4.568356261772814975e+01,-2.090783794135980997e+02,1.869994306865953888e+02,3.983699598952882752e+02,2.180699999999525573e+01,-2.782751424756133929e+02,1.070078043151605982e+02
-6.681435300000000279e+05,-2.081528914107199455e+02,-1.843566417922572214e+02,1.536242513442794007e+02,3.755235179620489134e+02,-1.464249999999447027e+01,-9.060000316987861879e+01,-1.908072575869876175e+01
