-1.915816400000000067e+04
-1.915804000000000087e+04
-1.915897699999999895e+04
-1.916563300000000163e+04
-1.916736000000000058e+04
-1.916699799999999959e+04
-1.915998600000000079e+04
-1.915387099999999919e+04
-1.915815999999999985e+04
-1.916277999999999884e+04
-1.915827699999999822e+04
-1.915331599999999889e+04
